kmeans_cluster,counties,avg_fmd,avg_median_aqi,avg_max_aqi,avg_pct_uninsured,avg_pct_bachelors_or_higher,avg_temp_anomaly,avg_pct_manufacturing
0,27,17.47037037037037,56.96296296296296,379.3703703703704,0.10130634050835541,0.3030385041754619,1.910740740740742,0.07419053261168261
1,2785,18.584057450628364,41.41258119347592,143.69669298456773,0.09456522957621406,0.24164517730793128,2.6768936781609196,0.12008330354914037
